id,agent,type,type_string,fixed_component,per_tenant_component,multi_tenant_rate,discount_after,mandatory,includes_vat,notes,url_source,unknown
663,357,92,Admin Fee,0.0,195.0,75.0,2,1,1,"390 is tenant's share for up to two tenants, then 70 per additional tenant",,0
665,357,10,Permitted Occupier,0.0,0.0,0.0,0,0,1,,,0
667,357,11,Tenancy Amendment,72.0,0.0,0.0,0,0,1,,,0
717,654,92,Admin Fee,0.0,300.0,30.0,1,1,1,,,0
652,643,70,Check Out,165.0,0.0,0.0,0,0,1,,,0
678,648,7,Guarantor Check,0.0,78.0,0.0,0,0,1,,,0
745,637,12,Ongoing Reference,24.0,0.0,0.0,0,0,1,,,0
641,641,12,Ongoing Reference,20.0,0.0,0.0,0,0,1,,,0
1319,945,2,Reference Check,0.0,25.0,0.0,0,1,,,,0
670,415,64,Holding Deposit,375.0,0.0,0.0,0,0,1,1 weeks rent is payable when reserving a property. This is then offset against the set up fee.,,0
682,375,7,Guarantor Check,0.0,72.0,0.0,0,0,1,,,0
1135,392,70,Check Out,120.0,0.0,0.0,0,0,,(from 120),,0
684,375,60,Change of Occupancy,0.0,300.0,120.0,2,0,1,,,0
1320,945,6,Inventory Report,0.0,0.0,0.0,0,1,,,,1
692,293,30,Tenancy Renewal,240.0,0.0,0.0,0,0,1,,,0
718,654,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
1125,602,70,Check Out,234.0,0.0,0.0,0,0,0,,,0
657,638,70,Check Out,144.0,0.0,0.0,0,0,1,,,0
783,403,92,Admin Fee,0.0,150.0,50.0,1,1,1,,,0
788,403,60,Change of Occupancy,250.0,0.0,0.0,0,0,1,,,0
777,418,15,Tenancy Agreement,312.0,0.0,36.0,2,1,1,,,0
689,293,7,Guarantor Check,0.0,330.0,0.0,0,0,1,,,0
691,293,60,Change of Occupancy,510.0,0.0,0.0,0,0,1,"1 weeks rent, minimum £360",,0
795,323,2,Reference Check,0.0,45.0,0.0,0,1,1,,,0
653,638,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
606,1159,2,Reference Check,0.0,0.0,0.0,0,1,0,"""Low Cost Referencing""",,1
662,655,6,Inventory Report,78.0,0.0,0.0,0,0,1,78 - 189,,0
651,643,30,Tenancy Renewal,96.0,0.0,0.0,0,0,1,,,0
679,648,39,Check In,120.0,0.0,0.0,0,1,1,120 + 12 per additioanl bedroom,,0
744,637,30,Tenancy Renewal,144.0,0.0,0.0,0,0,1,,,0
796,323,30,Tenancy Renewal,100.0,0.0,0.0,0,0,1,,,0
640,641,30,Tenancy Renewal,96.0,0.0,0.0,0,0,1,,,0
683,375,30,Tenancy Renewal,159.6,0.0,0.0,0,0,1,,,0
642,641,101,Out of Hours Service,0.0,0.0,0.0,0,0,1,£72 per hour (including VAT),,0
666,357,76,Pet Deposit,750.0,0.0,0.0,0,0,1,2 weeks rent,,0
794,323,15,Tenancy Agreement,200.0,0.0,0.0,0,1,1,,,0
607,1159,15,Tenancy Agreement,0.0,0.0,0.0,0,1,0,,,1
798,323,103,Non payment letter,40.0,0.0,0.0,0,0,1,,,0
671,415,70,Check Out,180.0,0.0,0.0,0,0,1,This amount will be deducted from the deposit together with any charges for dilapidations.,,0
897,366,70,Check Out,99.0,0.0,0.0,0,0,0,,,0
797,323,60,Change of Occupancy,500.0,0.0,0.0,0,0,1,,,0
1267,859,7,Guarantor Check,0.0,65.0,0.0,0,0,0,,,0
1473,276,39,Accompanied Check In,90.0,0.0,0.0,0,0,1,90-159,,0
1322,953,2,Reference Check,0.0,40.0,0.0,0,1,0,,,0
1323,953,7,Guarantor Check,0.0,40.0,0.0,0,0,0,,,0
876,310,70,Check Out,156.0,0.0,0.0,0,0,0,,,0
1410,184,2,Reference Check,0.0,54.0,0.0,0,1,1,,,0
1412,184,60,Change of Occupancy,390.0,54.0,0.0,0,0,1,Administration - fixed cost.  +54 for each reference. ,,0
1457,230,60,Change of Occupancy,0.0,90.0,0.0,0,0,1,,,0
1483,160,6,Inventory Report,0.0,0.0,0.0,0,0,1,Included in admin fee - if Chamberland do inventory themselves.,,0
2849,3093,297,Agency Administration Fee,366.6,0.0,0.0,0,1,0,50% of month's rental fee + VAT ,,0
150,128,92,Admin Fee,0.0,300.0,252.0,-2,1,1,,,0
1456,230,2,Reference Check,0.0,30.0,0.0,0,1,1,,,0
1462,251,7,Guarantor Check,0.0,36.0,0.0,0,0,,,,0
1463,251,39,Check In,80.0,0.0,0.0,0,1,,80-260 - depending on size,,0
1470,276,2,Reference Check,0.0,99.0,0.0,0,1,1,,,0
1471,276,7,Guarantor Check,0.0,49.0,0.0,0,0,1,,,0
1472,276,5,Deposit Protection,0.0,0.0,0.0,0,1,1,,,0
723,674,70,Check Out,72.0,0.0,0.0,0,0,1,Depends on size of property - £72 to £582,,0
1490,156,2,Reference Check,0.0,50.0,0.0,0,1,1,,,0
1481,160,2,Reference Check,0.0,55.0,0.0,0,1,1,,,0
1482,160,5,Deposit Protection,25.0,0.0,0.0,0,1,1,,,0
1491,156,7,Guarantor Check,0.0,60.0,0.0,0,0,1,,,0
1464,251,70,Check Out,180.0,0.0,0.0,0,0,,180 700- depending on size,,0
1504,257,2,Reference Check,0.0,54.0,0.0,0,1,,,,0
1505,257,6,Inventory Report,90.0,0.0,0.0,0,1,,90-220 - depending on size,,0
1492,156,137,Express Move In,120.0,0.0,0.0,0,0,1,,,0
1513,252,60,Change of Occupancy,0.0,240.0,0.0,0,0,1,,,0
1266,859,92,Admin Fee,0.0,190.0,2.0,65,1,0,,,0
1512,252,39,Check In,118.8,0.0,0.0,0,1,1,118.80-214.80 - depending on size,,0
1362,997,70,Check Out,180.0,0.0,0.0,0,0,1,,,0
1439,273,81,No Fees,0.0,0.0,0.0,0,1,,Tall Building guarantee that there are no fees or charges made to prospective tenants for any referencing or administrative work that we undertake prior to and during the course of your tenancy.,,0
720,674,77,Tenancy Renewal,120.0,0.0,0.0,0,0,1,,,0
1413,184,12,Ongoing Reference,25.0,0.0,0.0,0,0,1,,,0
1515,252,12,Ongoing Reference,0.0,0.0,0.0,0,0,1,,,0
1493,156,11,Tenancy Amendment,260.0,0.0,0.0,0,0,1,,,0
1514,252,30,Tenancy Renewal,60.0,0.0,0.0,0,0,1,,,0
454,1294,92,Admin Fee,357.5,0.0,0.0,0,1,1,1 week's rent,,0
696,357,70,Check Out,120.0,0.0,0.0,0,0,1,,,0
694,293,12,Ongoing Reference,60.0,0.0,0.0,0,0,1,,,0
1474,276,30,Tenancy Renewal,18.0,0.0,0.0,0,0,1,,,0
1411,184,30,Tenancy Renewal,125.0,0.0,0.0,0,0,1,,,0
1507,257,60,Change of Occupancy,0.0,60.0,0.0,0,0,,,,0
1458,230,30,Tenancy Renewal,0.0,60.0,0.0,0,0,1,,,0
1359,986,6,Inventory Report,120.0,0.0,0.0,0,1,0,120-260 (depending on size and if furnished),,0
695,293,46,Failed Rent Payments,90.0,0.0,0.0,0,0,1,Each time the rent is overdue by a period of 7 days or greater.,,0
1447,174,7,Guarantor Check,0.0,60.0,0.0,0,0,1,,,0
1448,174,6,Inventory Report,100.0,0.0,0.0,0,1,1,100-150,,0
1449,174,30,Tenancy Renewal,72.0,0.0,0.0,0,0,1,,,0
1510,254,60,Change of Occupancy,120.0,0.0,0.0,0,0,1,,,0
1506,257,70,Check Out,80.0,0.0,0.0,0,0,,80-160 (depending on size),,0
1145,297,70,Check Out,120.0,0.0,0.0,0,0,1,,,0
147,122,30,Tenancy Renewal,180.0,0.0,0.0,0,0,1,,,0
790,339,178,Late Payment Letter,30.0,0.0,0.0,0,0,,,,0
722,674,60,Change of Occupancy,395.0,0.0,0.0,0,0,1,,,0
2028,1146,92,Admin Fee,495.0,0.0,0.0,0,1,,,,0
2953,3654,2,Reference Check,0.0,50.0,0.0,0,1,1,,,0
1950,2014,7,Guarantor Check,0.0,90.0,0.0,0,0,1,,,0
1951,2014,10,Permitted Occupier,0.0,90.0,0.0,0,0,1,,,0
2954,3654,92,Admin Fee,150.0,0.0,0.0,0,1,1,,,0
2955,3654,152,Guarantor Agreement,25.0,0.0,0.0,0,0,1,,,0
3042,3380,162,Landlord reference,18.0,0.0,0.0,0,0,1,,,0
3043,3380,111,Credit Card fee,15.44,0.0,0.0,0,0,1,Based on one calendar month's rent at Calderdale's weekly median rent of £118.75.,,0
3048,3393,426,Reset trip switch or boiler,40.0,0.0,0.0,0,0,1,,,0
3049,3393,10,Permitted Occupier,50.0,0.0,0.0,0,0,1,,,0
2974,3393,232,End of Tenancy Referencing Fee,25.0,0.0,0.0,0,0,1,,,0
1326,1004,7,Guarantor Check,0.0,90.0,0.0,0,0,,,,0
747,623,7,Guarantor Check,0.0,60.0,0.0,0,0,1,,,0
746,623,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
1948,2014,92,Admin Fee,300.0,0.0,0.0,0,1,1,,,0
3053,3372,428,Failed Direct Debit/Standing Order,35.0,0.0,0.0,0,0,1,,,0
778,316,11,Tenancy Amendment,420.0,0.0,0.0,0,0,1,,,0
1952,2014,38,Accompanied Check In,200.0,0.0,0.0,0,1,1,200-500 per tenancy,,0
3054,3372,429,Rent Arrears,18.0,0.0,0.0,0,0,1,"Per 7 days, plus interest as specified in the contract.",,0
793,339,30,Tenancy Renewal,60.0,0.0,0.0,0,0,,Should you decide to take up this option there will be a charge of £60.00 to cover the cost of re-bonding of your deposit,,0
807,306,7,Guarantor Check,0.0,60.0,0.0,0,0,0,,,0
3056,3379,430,Change of Tenant Fee,30.0,0.0,0.0,0,0,1,,,0
750,623,60,Change of Occupancy,0.0,60.0,0.0,0,0,1,,,0
800,390,60,Change of Occupancy,150.0,0.0,0.0,0,0,0,,,0
1325,1004,2,Reference Check,0.0,90.0,0.0,0,1,,,,0
3058,3662,427,Pet disclaimer,0.0,0.0,0.0,0,0,,"States ""variable"".",,1
826,331,6,Inventory Report,160.0,0.0,0.0,0,1,1,,,0
827,331,7,Guarantor Check,0.0,175.0,0.0,0,0,1,,,0
748,623,92,Admin Fee,240.0,0.0,0.0,0,1,1,,,0
799,390,92,Admin Fee,340.0,0.0,0.0,0,1,0,"administration fee covers the cost of referencing, documentation fee & end of tenancy check out",,0
808,306,60,Change of Occupancy,250.0,60.0,0.0,0,0,0,£250 plus VAT administration fee for a new tenancy agreement £60 plus VAT for each new or additional tenant,,0
813,378,5,Deposit Protection,35.0,0.0,0.0,0,1,0,,,0
1998,116,92,Admin Fee,0.0,114.0,30.0,1,1,1,,,0
792,339,60,Change of Occupancy,300.0,0.0,0.0,0,0,,,,0
304,94,70,Check Out,100.0,0.0,0.0,0,0,1,100-250,,0
1999,116,11,Tenancy Amendment,190.0,0.0,0.0,0,0,1,,,0
1327,1004,60,Change of Tenancy,90.0,90.0,0.0,0,0,,,,0
2000,116,30,Tenancy Renewal,150.0,0.0,0.0,0,0,1,,,0
1963,1788,92,Admin Fee,425.0,0.0,0.0,0,1,0,,,0
1268,838,92,Admin Fee,390.0,0.0,0.0,0,1,1,Rent variable (using median above) - An administration fee equivalent to half a calendar months’ rent + vat will payable upon your  application being accepted.,,0
801,390,30,Tenancy Renewal,80.0,0.0,0.0,0,0,0,,,0
749,623,5,Deposit Protection,24.0,0.0,0.0,0,1,1,,,0
1324,1004,15,Tenancy Agreement,180.0,0.0,0.0,0,1,,,,0
825,331,15,Tenancy Agreement,130.0,0.0,0.0,0,1,1,,,0
812,378,15,Tenancy Agreement,40.0,0.0,0.0,0,1,0,,,0
697,357,101,Out of Hours Service,90.0,0.0,0.0,0,0,1,"£90 per hour. Where actions of the tenant results in the agent (or nominated contractor) attending the property, time to remedy the situation is charged at the hourly rate.",,0
1977,102,92,Admin Fee,180.0,0.0,0.0,0,1,1,,,0
791,339,66,Abortive appointment,0.0,30.0,0.0,0,0,,,,0
2018,888,92,Admin Fee,250.0,0.0,0.0,0,1,1,,,0
2019,888,2,Reference Check,0.0,50.0,0.0,0,1,1,,,0
2020,888,39,Check In,130.0,0.0,0.0,0,1,1,,,0
2021,888,60,Change of Occupancy,0.0,150.0,0.0,0,0,1,,,0
881,310,60,Change of Occupancy,167.0,0.0,0.0,0,0,0,,,0
884,315,60,Change of Occupancy,300.0,0.0,0.0,0,0,1,Referencing fees may also apply.,,0
870,412,2,Credit References,0.0,50.0,0.0,0,0,1,,,0
845,617,178,Late Payment Letter,25.0,0.0,0.0,0,0,1,,,0
841,337,7,Guarantor Check,0.0,60.0,0.0,0,0,0,,,0
804,323,70,Check Out,115.0,0.0,0.0,0,0,1,Depends on size of property (around £85 - £160),,0
848,605,7,Guarantor Check,0.0,48.0,0.0,0,0,1,,,0
849,605,5,Deposit Protection,48.0,0.0,0.0,0,0,1,,,0
850,605,11,Tenancy Amendment,276.0,0.0,0.0,0,0,1,,,0
805,306,92,Admin Fee,300.0,0.0,0.0,0,1,0,,,0
837,617,70,Check Out,144.0,0.0,0.0,0,0,1,,,0
843,337,70,Check Out,100.0,0.0,0.0,0,0,0,1-2 bed: £100 + VAT / 3-4 Bed: £150 + VAT / 5-6 bed: £200 + VAT,,0
1403,158,70,Check Out,120.0,0.0,0.0,0,0,1,120-180 - depending on size,,1
860,439,7,Guarantor Check,0.0,240.0,0.0,0,0,1,,,0
1419,274,70,Check Out,90.0,0.0,0.0,0,0,0,90-140 (depending on size of property),,0
1361,997,7,Guarantor Check,0.0,60.0,0.0,0,0,1,,,0
1387,941,2,Reference Check,0.0,50.0,0.0,0,1,1,,,0
844,617,12,Ongoing Reference,24.0,0.0,0.0,0,0,1,,,0
693,293,70,Check Out,180.0,0.0,0.0,0,0,1,,,0
871,412,7,Guarantor Check,0.0,50.0,0.0,0,0,1,,,0
1363,997,10,Permitted Occupier,0.0,45.0,0.0,0,0,1,,,0
874,310,15,Tenancy Agreement,225.0,0.0,0.0,0,1,0,,,0
856,331,12,Ongoing Reference,0.0,50.0,0.0,0,0,1,,,0
855,621,12,Ongoing Reference,36.0,0.0,0.0,0,0,1,,,0
1661,1128,12,Ongoing Reference,0.0,30.0,0.0,0,0,1,,,0
865,421,39,Check In,180.0,0.0,0.0,0,1,1,For 2-bed. Range £144-258. http://skampi.co.uk/wp-content/uploads/2015/06/Inventory_Fees.pdf,,0
858,436,2,Reference Check,0.0,30.0,0.0,0,1,0,,,0
1364,997,11,Tenancy Amendment,180.0,0.0,0.0,0,0,1,,,0
1715,171,92,Admin Fee,0.0,180.0,0.0,0,1,1,,,0
840,337,2,Reference Check,0.0,0.0,60.0,1,1,0,first tenant reference included - 60 after that.,,0
836,617,60,Change of Occupancy,0.0,180.0,0.0,0,0,1,when another tenant is added to the Tenancy Agreement during the tenancy.,,0
880,412,60,Change of Occupancy,0.0,280.0,0.0,0,0,1,,,0
835,617,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
875,310,2,Reference Check,0.0,42.0,0.0,0,1,0,,,0
847,605,2,Reference Check,0.0,48.0,0.0,0,1,1,,,0
851,621,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
877,310,11,Tenancy Amendment,125.0,0.0,0.0,0,0,0,,,0
780,595,92,Admin Fee,411.75,0.0,0.0,0,1,1,1 week's rent - tower hamet's median displayed here,,0
829,314,92,Admin Fee,300.0,0.0,0.0,0,1,1,,,0
830,314,2,Reference Check,0.0,58.0,0.0,0,1,1,,,0
828,331,30,Tenancy Renewal,150.0,0.0,0.0,0,0,1,,,0
832,314,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
838,617,30,Tenancy Renewal,144.0,0.0,0.0,0,0,1,,,0
842,337,30,Tenancy Renewal,100.0,0.0,0.0,0,0,0,,,0
853,621,30,Tenancy Renewal,192.0,0.0,0.0,0,0,1,,,0
1328,1004,30,Tenancy Renewal,90.0,0.0,0.0,0,0,,,,0
868,290,30,Tenancy Renewal,125.0,0.0,0.0,0,0,0,,,0
866,290,15,Tenancy Agreement,250.0,0.0,0.0,0,1,0,,,0
861,439,118,Additional copies of tenancy,0.0,60.0,0.0,0,0,1,,,0
873,412,103,Non payment letter,25.0,0.0,0.0,0,0,1,In the event that rent is late and River Habitat need to chase Tenant(s) more than twice for unpaid rent. Plus 8% interest from due date of late rent,,0
878,310,30,Tenancy Renewal,125.0,0.0,0.0,0,0,0,,,0
834,617,92,Admin Fee,180.0,0.0,0.0,0,1,1,"processing the application, drawing up the tenancy agreement and registering the deposit.",,0
831,314,60,Change of Occupancy,300.0,0.0,0.0,0,0,1,,,0
872,412,30,Tenancy Renewal,40.0,0.0,0.0,0,0,1,,,0
885,315,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
833,314,70,Check Out,112.2,0.0,0.0,0,0,1,112-224 depending on size and if furnished,,0
894,320,178,Late Payment Letter,30.0,0.0,0.0,0,0,1,"£30 for second letter, £60 for third letter, Late rent fee 4 % over Barclays Bank base rate calculated daily (only applicable if rent is late)",,0
948,594,38,Accompanied Check In,80.0,0.0,0.0,0,1,1,varies between £80-£160,,0
902,320,278,Missed Visits,30.0,0.0,0.0,0,0,1,,,0
898,366,7,Guarantor Check,0.0,50.0,0.0,0,0,0,,,0
939,330,178,Unpaid Rent,0.0,0.0,0.0,0,0,,8% at Bank of England base rate from date due,,0
928,433,2,Reference Check,0.0,120.0,0.0,0,1,1,,,0
916,598,7,Guarantor Check,0.0,60.0,0.0,0,0,,,,0
891,320,7,Guarantor Check,0.0,60.0,0.0,0,0,1,£60 for subsequent tenants,,0
930,433,39,Check In,132.0,0.0,0.0,0,0,1,May not be applicable to property. This varies depending on the size of the property (from £132.00 incl. Vat (studio/1 bedroom property) to £192.00 incl. Vat (6 bedroom property),,0
920,600,7,Guarantor Check,0.0,60.0,0.0,0,0,,,,0
931,433,70,Check Out,60.0,0.0,0.0,0,0,1,May not be applicable to all properties.,,0
924,593,39,Check In,50.0,0.0,0.0,0,1,0,,,0
925,593,7,Guarantor Check,0.0,50.0,0.0,0,0,0,,,0
1271,799,7,Guarantor Check,0.0,0.0,0.0,0,0,1,Fee of charge,,0
2851,3101,297,Agency Administration Fee,300.0,0.0,0.0,0,1,1,,,0
934,330,7,Guarantor Check,0.0,50.0,0.0,0,0,,,,0
935,330,11,Tenancy Amendment,72.0,0.0,0.0,0,0,,,,0
909,431,92,Admin Fee,0.0,150.0,50.0,1,1,1,,,0
162,131,12,Ongoing Reference,0.0,30.0,0.0,0,0,1,,,0
1301,793,12,Ongoing Reference,0.0,24.0,0.0,0,0,1,,,0
941,428,7,Guarantor Check,0.0,150.0,0.0,0,0,0,,,0
933,330,105,Tenancy Set up Additional Tenants,0.0,50.0,0.0,0,0,,,,0
947,594,7,Guarantor Check,0.0,180.0,0.0,0,0,1,,,0
1716,245,92,Admin Fee,0.0,175.0,0.0,0,1,,Admin + Referencing,,0
896,366,64,Holding Deposit,375.0,0.0,0.0,0,0,0,1 weeks rent,,0
890,320,2,Reference Check,0.0,120.0,0.0,0,1,1,,,0
887,300,92,Admin Fee,411.75,0.0,0.0,0,1,0,1 weeks rent + 20% VAT - displayed price here is using median tower hamlets rent,,0
1717,245,120,Check In and Check Out,150.0,0.0,0.0,0,1,,,,0
904,346,2,Reference Check,0.0,60.0,0.0,0,1,,,,0
919,600,15,Tenancy Agreement,0.0,340.0,60.0,1,1,,,,0
922,593,2,Reference Check,0.0,50.0,0.0,0,1,0,,,0
864,421,92,Admin Fee,0.0,275.0,60.0,1,1,1,,,0
906,346,30,Tenancy Renewal,0.0,120.0,0.0,0,0,,,,0
918,333,60,Change of Occupancy,0.0,150.0,0.0,0,0,1,,,0
927,394,30,Tenancy Renewal,150.0,0.0,0.0,0,0,1,,,0
936,330,30,Tenancy Renewal,72.0,0.0,0.0,0,0,,,,0
903,346,92,Admin Fee,150.0,0.0,0.0,0,1,,,,0
1274,799,5,Deposit Protection,48.0,0.0,0.0,0,1,1,,,0
1718,245,7,Guarantor Check,0.0,50.0,0.0,0,0,,,,0
905,346,7,Guarantor Check,0.0,60.0,0.0,0,0,,,,0
911,333,7,Guarantor Check,0.0,125.0,0.0,0,0,1,,,0
888,300,11,Tenancy Amendment,300.0,0.0,0.0,0,0,0,,,0
915,598,15,Tenancy Agreement,0.0,340.0,60.0,2,1,,,,0
415,912,2,Reference Check,0.0,60.0,0.0,0,1,0,,,0
943,428,60,Change of Occupancy,125.0,0.0,0.0,0,0,0,,,0
912,333,39,Check In,118.0,0.0,0.0,0,1,1,,,0
1272,799,30,Tenancy Renewal,99.0,0.0,0.0,0,0,1,,,0
901,320,124,Breach of tenancy notices served per item,30.0,0.0,0.0,0,0,1,,,0
900,320,123,Agreed assignments reference fee per reference,100.0,0.0,0.0,0,0,1,,,0
899,320,122,Agreed assignments administration fee,150.0,0.0,0.0,0,0,1,,,0
917,333,30,Tenancy Renewal,150.0,0.0,0.0,0,0,1,,,0
889,300,30,Tenancy Renewal,180.0,0.0,0.0,0,0,0,,,0
942,428,15,Tenancy Agreement,100.0,0.0,0.0,0,1,0,,,0
895,366,92,Admin Fee,0.0,150.0,0.0,0,1,0,Referencing and tenancy set up fee,,0
892,320,15,Tenancy Agreement,300.0,0.0,0.0,0,1,1,,,0
932,330,92,Admin Fee,300.0,0.0,0.0,0,1,,,,0
478,937,92,Admin Fee,0.0,60.0,0.0,0,1,0,,,0
1259,836,92,Admin Fee,120.0,0.0,0.0,0,1,,,,0
711,622,92,Admin Fee,0.0,180.0,0.0,0,1,,,,0
1172,399,70,Check Out,120.0,0.0,0.0,0,0,1,12-240 - depending on size of property.,,0
949,594,10,Permitted Occupier,0.0,0.0,0.0,0,0,1,explaining to occupiers rights and responsibilities to other tenants and landlord,,0
950,594,11,Tenancy Amendment,180.0,0.0,0.0,0,0,1,,,0
2852,2167,92,Admin Fee,300.0,0.0,0.0,0,1,1,For up to two tenants,,0
959,388,39,Check In,100.0,0.0,0.0,0,1,0,,,0
2853,2167,212,Guarantor fee,0.0,120.0,0.0,0,0,1,,,0
1175,905,70,Check Out,175.0,0.0,0.0,0,0,0,,,0
908,346,42,Professional Cleaning,0.0,0.0,0.0,0,0,,Our tenancy agreement contracts tenants to pay for a professional clean at the end of the tenancy. The cost of a professional clean will depend on the condition that the tenant leaves the property in and the size of the property,,1
966,620,70,Check Out,100.0,0.0,0.0,0,0,1,Minimum. Up to £200,,0
1180,872,70,Check Out,100.0,0.0,0.0,0,0,1,Inventory Check - 100-250 depending on size of property.,,0
1427,286,15,Tenancy Agreement,320.0,0.0,0.0,0,1,0,,,0
951,601,92,Admin Fee,240.0,0.0,0.0,0,1,1,,,0
985,380,92,Admin Fee,0.0,120.0,0.0,0,1,0,,,0
1719,960,2,Reference Check,0.0,71.0,0.0,0,1,1,,,0
980,1488,39,Check In,120.0,0.0,0.0,0,1,0,,,0
981,1488,7,Guarantor Check,0.0,37.8,0.0,0,0,0,,,0
1414,274,15,Tenancy Agreement,150.0,0.0,0.0,0,1,0,,,0
984,1000,7,Guarantor Check,0.0,50.0,0.0,0,0,0,,,0
1418,274,12,Ongoing Reference,0.0,0.0,0.0,0,0,0,,,0
968,620,60,Change of Occupancy,300.0,0.0,0.0,0,0,1,,,0
1389,941,7,Guarantor Check,0.0,36.0,0.0,0,0,1,,,0
1665,96,30,Tenancy Renewal,45.0,0.0,0.0,0,0,1,,,0
1417,274,11,Tenancy Amendment,300.0,0.0,0.0,0,0,0,,,0
1006,336,7,Guarantor Check,0.0,75.0,0.0,0,0,0,,,0
1007,336,6,Inventory Report,98.0,0.0,0.0,0,1,0,98-110.0 depending on size of property,,0
1666,96,11,Tenancy Amendment,180.0,0.0,0.0,0,0,1,,,0
1415,274,2,Reference Check,0.0,45.0,0.0,0,1,0,,,0
954,601,60,Change of Occupancy,360.0,0.0,0.0,0,0,1,,,0
957,388,2,Reference Check,0.0,100.0,0.0,0,1,0,,,0
952,601,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
971,816,2,Reference Check,0.0,50.0,0.0,0,1,1,,,0
982,1488,2,Reference Check,0.0,37.8,0.0,0,1,0,,,0
986,380,341,Inventory Fee,128.0,0.0,0.0,0,1,0,128-186 depending on size.,,0
953,601,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
1003,616,2,Reference Check,0.0,50.0,0.0,0,1,0,,,0
1278,820,60,Change of Occupancy,0.0,195.0,0.0,0,0,0,,,0
998,397,7,Guarantor Check,0.0,75.0,0.0,0,0,1,,,0
960,388,30,Tenancy Renewal,100.0,0.0,0.0,0,0,0,,,0
1365,997,30,Tenancy Renewal,120.0,0.0,0.0,0,0,1,,,0
964,344,39,Check In,132.0,0.0,0.0,0,1,1,For 2-bed. £120 for a studio or 1 bedroom property + £12 per additional bedroom,,0
973,865,30,Tenancy Renewal,0.0,0.0,0.0,0,0,0,,,0
1388,941,30,Tenancy Renewal,100.0,0.0,0.0,0,0,1,,,0
1720,960,159,Overseas Reference Check,0.0,81.0,0.0,0,0,1,,,0
1000,397,60,Change of Occupancy,300.0,0.0,0.0,0,0,1,,,0
999,397,39,Check In,96.0,0.0,0.0,0,1,1,96-126 depending no size,,0
1429,286,60,Change of Occupancy,150.0,0.0,0.0,0,0,0,,,0
963,344,7,Guarantor Check,0.0,78.0,0.0,0,0,1,,,0
1662,96,15,Tenancy Agreement,250.0,0.0,0.0,0,1,1,,,0
1721,960,15,Tenancy Agreement,180.0,0.0,0.0,0,1,1,,,0
961,388,60,Change of Occupancy,100.0,0.0,0.0,0,0,0,,,0
1663,96,2,Reference Check,0.0,96.0,0.0,0,1,1,,,0
976,855,7,Guarantor Check,0.0,174.0,0.0,0,0,1,,,0
977,855,30,Tenancy Renewal,120.0,0.0,0.0,0,1,1,,,0
1183,891,70,Check Out,0.0,0.0,0.0,0,0,0,The price is subject to the number of bedrooms and if the property is furnished or unfurnished,,1
1010,405,39,Check In,100.0,0.0,0.0,0,1,,100-180 - depending on size  of property,,0
1011,405,60,Change of Occupancy,0.0,250.0,0.0,0,0,,Outgoing tenant £100 and Incoming tenant Admin/Credit referencing fee - £150 per person,,0
1722,2034,2,Reference Check,0.0,45.0,0.0,0,1,1,,,0
